"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.precipType","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipAccumulation"
2011-08-20,"Mostly cloudy until evening.","partly-cloudy-day",2011-08-20 05:59:30,2011-08-20 20:25:25,0.71,0,4e-04,2011-08-20 15:00:00,0,,67.82,1313834400,59.6,1313895600,67.82,1313834400,59.6,1313895600,53.89,0.74,1016.69,3.54,10.12,1313852400,200,0.52,4,1313838000,6.07,56.42,2011-08-20 05:00:00,67.82,2011-08-20 11:00:00,56.42,2011-08-20 05:00:00,67.82,2011-08-20 11:00:00,"1112-11","Birmingham","Aston Villa",52.50916667,-1.88472222,
2011-08-20,"Rain in the afternoon.","rain",2011-08-20 05:55:23,2011-08-20 20:15:59,0.71,0.006,0.0744,2011-08-20 15:00:00,1,"rain",70.37,1313859600,57.44,1313902800,70.37,1313859600,57.44,1313902800,55.35,0.77,1018.56,1.98,8.44,1313841600,208,0.3,5,1313838000,6.18,57.43,2011-08-20 06:00:00,70.37,2011-08-20 18:00:00,57.43,2011-08-20 06:00:00,70.37,2011-08-20 18:00:00,"1112-12","London","Chelsea",51.48166667,-0.19111111,
2011-08-20,"Light rain overnight.","rain",2011-08-20 06:01:18,2011-08-20 20:32:16,0.71,0.0023,0.0239,2011-08-20 22:00:00,0.86,"rain",69.45,1313845200,57.62,1313902800,69.45,1313845200,57.62,1313902800,55.24,0.79,1014.82,4.2,12.52,1313852400,204,0.44,5,1313838000,6.15,55.73,2011-08-20 07:00:00,69.45,2011-08-20 14:00:00,55.73,2011-08-20 07:00:00,69.45,2011-08-20 14:00:00,"1112-13","Liverpool","Everton",53.43888889,-2.96638889,
2011-08-20,"Rain overnight.","rain",2011-08-20 05:50:43,2011-08-20 20:30:13,0.71,7e-04,0.0157,2011-08-20 23:00:00,0.88,"rain",70.4,1313852400,57.54,1313906400,70.4,1313852400,57.54,1313906400,52.77,0.74,1012.87,4.69,16.23,1313838000,220,0.36,5,1313841600,6.15,53.51,2011-08-20 06:00:00,70.4,2011-08-20 16:00:00,53.51,2011-08-20 06:00:00,70.4,2011-08-20 16:00:00,"1112-14","Sunderland","Sunderland",54.91444444,-1.38833333,
2011-08-20,"Light rain in the morning.","rain",2011-08-20 06:09:57,2011-08-20 20:31:22,0.71,0.0029,0.0116,2011-08-20 07:00:00,1,"rain",64.21,1313852400,60.37,1313888400,64.21,1313852400,60.37,1313888400,58.75,0.9,1016.97,5.26,14.13,1313794800,209,0.72,4,1313838000,6.04,60.13,2011-08-20 07:00:00,64.21,2011-08-20 16:00:00,60.47,2011-08-20 07:00:00,64.21,2011-08-20 16:00:00,"1112-15","Swansea","Swansea",51.64277778,-3.93472222,
2011-08-21,"Partly cloudy throughout the day.","partly-cloudy-day",2011-08-21 06:00:56,2011-08-21 20:28:43,0.74,0.0013,0.0176,2011-08-21 02:00:00,0.67,"rain",65.32,1313935200,53.35,1313992800,65.32,1313935200,53.35,1313992800,55.59,0.84,1012.71,2.16,11.12,1313938800,249,0.38,5,1313924400,6.22,56.82,2011-08-21 06:00:00,65.32,2011-08-21 15:00:00,56.82,2011-08-21 06:00:00,65.32,2011-08-21 15:00:00,"1112-16","Bolton","Bolton",53.58055556,-2.53555556,
2011-08-21,"Partly cloudy until afternoon.","partly-cloudy-day",2011-08-21 05:48:06,2011-08-21 20:10:47,0.74,8e-04,0.0104,2011-08-21 21:00:00,0.78,"rain",74.92,1313942400,53.4,1313989200,74.92,1313942400,53.4,1313989200,57.39,0.74,1012.79,1.8,11.13,1313942400,240,0.36,5,1313924400,5.72,57.08,2011-08-21 06:00:00,74.92,2011-08-21 17:00:00,57.08,2011-08-21 06:00:00,74.92,2011-08-21 17:00:00,"1112-17","Norwich","Norwich",52.62222222,1.30916667,
2011-08-21,"Partly cloudy until evening.","partly-cloudy-day",2011-08-21 06:01:57,2011-08-21 20:24:28,0.74,0,4e-04,2011-08-21 02:00:00,0,,73.74,1313931600,48.79,1313989200,73.74,1313931600,48.79,1313989200,51.85,0.67,1013.16,2.17,11.31,1313931600,251,0.46,5,1313924400,6.22,56.32,2011-08-21 23:00:00,73.74,2011-08-21 14:00:00,56.32,2011-08-21 23:00:00,73.74,2011-08-21 14:00:00,"1112-18","Wolverhampton","Wolves",52.59027778,-2.13027778,
2011-08-22,"Partly cloudy until afternoon.","partly-cloudy-day",2011-08-22 06:02:02,2011-08-22 20:25:11,0.77,0,0,,0,,69.98,1314028800,57.82,1314079200,69.98,1314028800,57.82,1314079200,51.16,0.7,1018.97,0.94,6.54,1314028800,2,0.34,5,1314010800,6.21,53.95,2011-08-22 07:00:00,69.98,2011-08-22 17:00:00,53.95,2011-08-22 07:00:00,69.98,2011-08-22 17:00:00,"1112-19","Trafford","Man United",53.46305556,-2.29138889,
2011-08-27,"Partly cloudy until evening.","partly-cloudy-day",2011-08-27 06:11:12,2011-08-27 20:10:05,0.94,0.0014,0.0097,2011-08-27 16:00:00,0.74,"rain",61.76,1314457200,52.35,1314504000,61.76,1314457200,52.35,1314504000,50.02,0.8,1011.28,3.36,12.11,1314450000,260,0.4,5,1314442800,6.21,51.6,2011-08-27 07:00:00,61.76,2011-08-27 16:00:00,51.6,2011-08-27 07:00:00,61.76,2011-08-27 16:00:00,"1112-20","Birmingham","Aston Villa",52.50916667,-1.88472222,
2011-08-27,"Partly cloudy throughout the day.","partly-cloudy-day",2011-08-27 06:10:57,2011-08-27 20:15:10,0.94,0.0062,0.0288,2011-08-27 02:00:00,0.83,"rain",61.7,1314453600,51.98,1314507600,61.7,1314453600,51.98,1314507600,52.46,0.89,1010.16,2.31,11.01,1314439200,267,0.46,5,1314446400,5.33,51.27,2011-08-27 06:00:00,61.7,2011-08-27 15:00:00,51.27,2011-08-27 06:00:00,61.7,2011-08-27 15:00:00,"1112-21","Blackburn","Blackburn",53.72861111,-2.48916667,
2011-08-27,"Partly cloudy throughout the day.","partly-cloudy-day",2011-08-27 06:06:33,2011-08-27 20:01:11,0.94,0.001,0.0095,2011-08-27 13:00:00,0.63,"rain",65.21,1314453600,54.85,1314500400,65.21,1314453600,54.85,1314500400,51.36,0.79,1011.99,3.77,11.94,1314450000,273,0.42,5,1314442800,5.94,52.97,2011-08-27 07:00:00,65.21,2011-08-27 15:00:00,52.97,2011-08-27 07:00:00,65.21,2011-08-27 15:00:00,"1112-22","London","Chelsea",51.48166667,-0.19111111,
2011-08-27,"Light rain until afternoon.","rain",2011-08-27 06:13:30,2011-08-27 20:16:24,0.94,0.0116,0.0405,2011-08-27 11:00:00,1,"rain",61.12,1314457200,53.68,1314507600,61.12,1314457200,53.68,1314507600,52.62,0.87,1010.78,3.43,11.37,1314457200,279,0.46,5,1314450000,5.83,52.84,2011-08-27 06:00:00,61.12,2011-08-27 16:00:00,52.84,2011-08-27 06:00:00,61.12,2011-08-27 16:00:00,"1112-23","Liverpool","Liverpool",53.43083333,-2.96083333,
2011-08-27,"Partly cloudy throughout the day.","partly-cloudy-day",2011-08-27 06:21:12,2011-08-27 20:16:29,0.94,7e-04,0.0064,2011-08-27 14:00:00,0.57,"rain",61.62,1314450000,54.26,1314504000,61.62,1314450000,54.26,1314504000,51.38,0.8,1014.19,7.68,18.16,1314450000,275,0.52,5,1314446400,6.16,52.63,2011-08-27 07:00:00,61.62,2011-08-27 14:00:00,52.63,2011-08-27 07:00:00,61.62,2011-08-27 14:00:00,"1112-24","Swansea","Swansea",51.64277778,-3.93472222,
2011-08-27,"Light rain until afternoon.","rain",2011-08-27 06:12:01,2011-08-27 20:15:26,0.94,0.0091,0.0342,2011-08-27 02:00:00,0.93,"rain",61.68,1314457200,53.33,1314507600,61.68,1314457200,53.33,1314507600,52.57,0.86,1010.62,2.5,10.63,1314439200,273,0.46,5,1314446400,5.53,52.79,2011-08-27 06:00:00,61.68,2011-08-27 16:00:00,52.79,2011-08-27 06:00:00,61.68,2011-08-27 16:00:00,"1112-25","Wigan","Wigan",53.5475,-2.65416667,
2011-08-28,"Partly cloudy throughout the day.","partly-cloudy-day",2011-08-28 06:12:30,2011-08-28 20:11:28,0.97,0.0011,0.0107,2011-08-28 01:00:00,0.26,"rain",60.79,1314536400,51.06,1314590400,60.79,1314536400,51.06,1314590400,49.41,0.79,1013.71,4.5,16.15,1314536400,281,0.43,5,1314532800,6.22,52.28,2011-08-28 06:00:00,60.79,2011-08-28 14:00:00,52.28,2011-08-28 06:00:00,60.79,2011-08-28 14:00:00,"1112-26","Trafford","Man United",53.46305556,-2.29138889,
2011-08-28,"Partly cloudy starting in the evening.","partly-cloudy-night",2011-08-28 06:06:27,2011-08-28 20:12:10,0.97,0,0,,0,,58.93,1314532800,47.49,1314594000,58.93,1314532800,42.68,1314594000,45.91,0.78,1008.96,11.3,25.49,1314532800,267,0.31,5,1314536400,6.21,48.54,2011-08-28 23:00:00,58.93,2011-08-28 13:00:00,44.56,2011-08-28 22:00:00,58.93,2011-08-28 13:00:00,"1112-27","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,
2011-08-28,"Partly cloudy until evening.","partly-cloudy-day",2011-08-28 06:07:25,2011-08-28 19:58:45,0.97,4e-04,0.0042,2011-08-28 16:00:00,0.29,"rain",64.98,1314536400,50.84,1314597600,64.98,1314536400,50.84,1314597600,51.19,0.77,1015.53,4.15,10.66,1314532800,254,0.32,5,1314529200,6.21,54.52,2011-08-28 04:00:00,64.98,2011-08-28 14:00:00,54.52,2011-08-28 04:00:00,64.98,2011-08-28 14:00:00,"1112-28","London","Tottenham",51.60333333,-0.06583333,
2011-08-28,"Partly cloudy until evening.","partly-cloudy-day",2011-08-28 06:13:11,2011-08-28 20:08:10,0.97,3e-04,0.0046,2011-08-28 15:00:00,0.66,"rain",63.06,1314529200,49.49,1314594000,63.06,1314529200,49.49,1314594000,48.91,0.76,1014.71,3.06,11.62,1314529200,269,0.33,5,1314532800,6.2,51.95,2011-08-28 07:00:00,63.06,2011-08-28 12:00:00,51.95,2011-08-28 07:00:00,63.06,2011-08-28 12:00:00,"1112-29","West Bromwich","West Brom",52.50916667,-1.96388889,
2011-09-10,"Mostly cloudy until evening.","partly-cloudy-day",2011-09-10 06:28:21,2011-09-10 19:29:35,0.44,1e-04,0.0011,2011-09-10 16:00:00,0.27,"rain",72.77,1315656000,58.59,1315720800,73.06,1315656000,58.59,1315720800,61.41,0.85,1004.53,4,12.11,1315670400,195,0.58,4,1315656000,6.22,61.09,2011-09-10 23:00:00,72.77,2011-09-10 13:00:00,61.09,2011-09-10 23:00:00,73.06,2011-09-10 13:00:00,"1112-30","London","Arsenal",51.555,-0.10861111,
2011-09-10,"Partly cloudy throughout the day.","partly-cloudy-day",2011-09-10 06:35:52,2011-09-10 19:41:29,0.44,6e-04,0.0046,2011-09-10 15:00:00,0.37,"rain",70.54,1315652400,54.5,1315720800,70.82,1315652400,54.5,1315720800,59.29,0.81,999.06,4.8,16.16,1315656000,180,0.46,4,1315652400,6.11,59.03,2011-09-10 23:00:00,70.54,2011-09-10 12:00:00,59.03,2011-09-10 23:00:00,70.82,2011-09-10 12:00:00,"1112-31","Bolton","Bolton",53.58055556,-2.53555556,
2011-09-10,"Partly cloudy throughout the day.","partly-cloudy-day",2011-09-10 06:37:45,2011-09-10 19:43:02,0.44,2e-04,0.0025,2011-09-10 15:00:00,0.1,"rain",70.97,1315652400,55.23,1315720800,71.15,1315652400,55.23,1315720800,59.01,0.79,998.71,5.25,16.43,1315659600,181,0.43,4,1315652400,6.19,59.86,2011-09-10 23:00:00,70.97,2011-09-10 12:00:00,59.86,2011-09-10 23:00:00,71.15,2011-09-10 12:00:00,"1112-32","Liverpool","Everton",53.43888889,-2.96638889,
2011-09-10,"Partly cloudy until afternoon.","partly-cloudy-day",2011-09-10 06:34:38,2011-09-10 19:40:02,0.44,5e-04,0.0045,2011-09-10 09:00:00,0.62,"rain",71.79,1315659600,55.1,1315720800,71.81,1315659600,55.1,1315720800,58.58,0.77,999.73,5.26,14.98,1315659600,182,0.47,4,1315652400,5.97,59.26,2011-09-10 23:00:00,71.79,2011-09-10 14:00:00,59.26,2011-09-10 23:00:00,71.81,2011-09-10 14:00:00,"1112-33","Manchester","Man City",53.48305556,-2.20027778,
2011-09-10,"Partly cloudy until evening.","partly-cloudy-day",2011-09-10 06:35:05,2011-09-10 19:39:23,0.44,0.001,0.0163,2011-09-10 19:00:00,0.6,"rain",71.7,1315659600,54.01,1315720800,71.7,1315659600,54.01,1315720800,57.99,0.79,1000.17,5.63,17.8,1315663200,179,0.54,4,1315656000,6.09,57,2011-09-10 23:00:00,71.7,2011-09-10 14:00:00,57,2011-09-10 23:00:00,71.7,2011-09-10 14:00:00,"1112-34","Stoke-on-Trent","Stoke",52.98833333,-2.17555556,
2011-09-10,"Partly cloudy until afternoon.","partly-cloudy-day",2011-09-10 06:29:43,2011-09-10 19:38:27,0.44,0.0019,0.0268,2011-09-10 19:00:00,0.79,"rain",72.29,1315659600,54.6,1315713600,72.58,1315659600,54.6,1315713600,58.08,0.83,998.19,4.87,19.66,1315652400,193,0.42,4,1315656000,5.97,57.66,2011-09-10 23:00:00,72.29,2011-09-10 14:00:00,57.66,2011-09-10 23:00:00,72.58,2011-09-10 14:00:00,"1112-35","Sunderland","Sunderland",54.91444444,-1.38833333,
2011-09-10,"Partly cloudy throughout the day.","partly-cloudy-day",2011-09-10 06:35:20,2011-09-10 19:38:46,0.44,0.0037,0.0361,2011-09-10 19:00:00,0.82,"rain",71.08,1315663200,54.11,1315720800,71.08,1315663200,54.11,1315720800,58.58,0.81,1000.97,5.3,16.87,1315663200,184,0.59,4,1315652400,6.05,55.91,2011-09-10 23:00:00,71.08,2011-09-10 15:00:00,55.91,2011-09-10 23:00:00,71.08,2011-09-10 15:00:00,"1112-36","Wolverhampton","Wolves",52.59027778,-2.13027778,
2011-09-11,"Light rain in the morning.","rain",2011-09-11 06:30:34,2011-09-11 19:27:33,0.47,0.0062,0.0462,2011-09-11 04:00:00,0.97,"rain",68.17,1315749600,59.68,1315771200,68.17,1315749600,59.68,1315771200,55.34,0.8,1005.11,5.59,16.19,1315753200,222,0.41,4,1315738800,6.11,58.33,2011-09-11 08:00:00,68.17,2011-09-11 15:00:00,58.33,2011-09-11 08:00:00,68.17,2011-09-11 15:00:00,"1112-37","London","Fulham",51.35833333,-0.22166667,
2011-09-11,"Partly cloudy until evening.","partly-cloudy-day",2011-09-11 06:23:13,2011-09-11 19:22:40,0.47,0.0014,0.0266,2011-09-11 09:00:00,0.76,"rain",69.32,1315746000,59.42,1315796400,69.32,1315746000,59.42,1315796400,54.56,0.75,1002.89,6.13,19.44,1315746000,199,0.36,4,1315738800,6.06,58.23,2011-09-11 03:00:00,69.32,2011-09-11 14:00:00,58.23,2011-09-11 03:00:00,69.32,2011-09-11 14:00:00,"1112-38","Norwich","Norwich",52.62222222,1.30916667,
2011-09-12,"Mostly cloudy until evening.","partly-cloudy-day",2011-09-12 06:32:03,2011-09-12 19:25:26,0.49,4e-04,0.0015,2011-09-12 08:00:00,0.34,"rain",69.39,1315828800,55.02,1315893600,69.39,1315828800,55.02,1315893600,55.88,0.75,1004.39,6.99,22.8,1315828800,234,0.49,4,1315828800,6.11,59.02,2011-09-12 23:00:00,69.39,2011-09-12 13:00:00,59.02,2011-09-12 23:00:00,69.39,2011-09-12 13:00:00,"1112-39","London","QPR",51.50916667,-0.23222222,
2011-09-17,"Partly cloudy until evening.","partly-cloudy-day",2011-09-17 06:46:01,2011-09-17 19:21:00,0.65,0.0015,0.0256,2011-09-17 08:00:00,0.97,"rain",62.02,1316268000,47.11,1316311200,62.02,1316268000,47.11,1316311200,48.24,0.76,1003.91,3.88,13.35,1316257200,225,0.46,4,1316260800,6.21,49.2,2011-09-17 23:00:00,62.02,2011-09-17 15:00:00,49.2,2011-09-17 23:00:00,62.02,2011-09-17 15:00:00,"1112-40","Birmingham","Aston Villa",52.50916667,-1.88472222,
2011-09-17,"Rain until afternoon.","rain",2011-09-17 06:47:44,2011-09-17 19:24:07,0.65,0.0142,0.0675,2011-09-17 09:00:00,1,"rain",55.92,1316275200,47.62,1316325600,55.92,1316275200,47.62,1316325600,50.83,0.91,1001.79,3.46,13.26,1316275200,231,0.45,3,1316257200,6.08,50.91,2011-09-17 23:00:00,55.92,2011-09-17 17:00:00,50.91,2011-09-17 23:00:00,55.92,2011-09-17 17:00:00,"1112-41","Blackburn","Blackburn",53.72861111,-2.48916667,
2011-09-17,"Light rain in the afternoon.","rain",2011-09-17 06:48:00,2011-09-17 19:24:13,0.65,0.0071,0.0231,2011-09-17 15:00:00,0.88,"rain",56.48,1316278800,47.87,1316325600,56.48,1316278800,47.87,1316325600,50.77,0.89,1002,3.66,13.19,1316268000,232,0.42,3,1316257200,6.16,50.86,2011-09-17 23:00:00,56.48,2011-09-17 18:00:00,50.86,2011-09-17 23:00:00,56.48,2011-09-17 18:00:00,"1112-42","Bolton","Bolton",53.58055556,-2.53555556,
2011-09-17,"Light rain in the morning and afternoon.","rain",2011-09-17 06:49:49,2011-09-17 19:25:51,0.65,0.0063,0.0224,2011-09-17 09:00:00,1,"rain",57.52,1316275200,48.88,1316325600,57.52,1316275200,48.88,1316325600,50.72,0.85,1001.98,4.03,14.12,1316264400,237,0.43,3,1316257200,6.16,51.45,2011-09-17 23:00:00,57.52,2011-09-17 17:00:00,51.45,2011-09-17 23:00:00,57.52,2011-09-17 17:00:00,"1112-43","Liverpool","Everton",53.43888889,-2.96638889,
2011-09-17,"Rain until evening.","rain",2011-09-17 06:54:42,2011-09-17 19:28:43,0.65,0.0097,0.07,2011-09-17 06:00:00,1,"rain",59.78,1316260800,51.01,1316304000,59.78,1316260800,51.01,1316304000,51.13,0.83,1005.63,6.84,28.97,1316232000,252,0.55,4,1316257200,6.1,51.45,2011-09-17 21:00:00,59.78,2011-09-17 13:00:00,51.45,2011-09-17 21:00:00,59.78,2011-09-17 13:00:00,"1112-44","Swansea","Swansea",51.64277778,-3.93472222,
2011-09-17,"Partly cloudy throughout the day.","partly-cloudy-day",2011-09-17 06:46:57,2011-09-17 19:22:01,0.65,0.001,0.0188,2011-09-17 08:00:00,0.87,"rain",61.07,1316268000,46.45,1316307600,61.07,1316268000,46.45,1316307600,47.84,0.76,1003.66,3.73,14.5,1316257200,227,0.49,4,1316260800,6.21,48.6,2011-09-17 23:00:00,61.07,2011-09-17 15:00:00,48.6,2011-09-17 23:00:00,61.07,2011-09-17 15:00:00,"1112-45","Wolverhampton","Wolves",52.59027778,-2.13027778,
2011-09-18,"Partly cloudy until evening.","partly-cloudy-day",2011-09-18 06:41:34,2011-09-18 19:11:24,0.69,2e-04,0.0015,2011-09-18 14:00:00,0.14,"rain",60.87,1316358000,48.41,1316412000,60.87,1316358000,48.17,1316408400,48.44,0.85,1003.59,1.8,6.03,1316383200,268,0.28,3,1316340000,6.17,45.38,2011-09-18 07:00:00,60.87,2011-09-18 16:00:00,45.38,2011-09-18 07:00:00,60.87,2011-09-18 16:00:00,"1112-46","London","Fulham",51.35833333,-0.22166667,
2011-09-18,"Partly cloudy until afternoon.","partly-cloudy-day",2011-09-18 06:48:50,2011-09-18 19:20:42,0.69,0.0033,0.0176,2011-09-18 02:00:00,0.85,"rain",60.32,1316354400,53.25,1316412000,60.32,1316354400,53.25,1316412000,49.1,0.84,1002.82,2,10.41,1316368800,303,0.4,3,1316343600,6.22,48.69,2011-09-18 07:00:00,60.32,2011-09-18 15:00:00,48.69,2011-09-18 07:00:00,60.32,2011-09-18 15:00:00,"1112-47","Trafford","Man United",53.46305556,-2.29138889,
2011-09-18,"Partly cloudy throughout the day.","partly-cloudy-day",2011-09-18 06:44:27,2011-09-18 19:17:52,0.69,7e-04,0.0114,2011-09-18 14:00:00,0.69,"rain",58.29,1316350800,46.81,1316412000,58.29,1316350800,44.34,1316412000,47.53,0.85,1001.8,1.54,8.15,1316361600,324,0.35,3,1316343600,6.22,45.37,2011-09-18 07:00:00,58.29,2011-09-18 14:00:00,45.37,2011-09-18 07:00:00,58.29,2011-09-18 14:00:00,"1112-48","Sunderland","Sunderland",54.91444444,-1.38833333,
2011-09-18,"Partly cloudy throughout the day.","partly-cloudy-day",2011-09-18 06:40:50,2011-09-18 19:10:54,0.69,1e-04,0.001,2011-09-18 19:00:00,0.1,"rain",61.59,1316358000,49.79,1316412000,61.59,1316358000,49.1,1316412000,48.12,0.83,1003.49,1.92,5.95,1316383200,262,0.29,3,1316340000,6.21,45.52,2011-09-18 07:00:00,61.59,2011-09-18 16:00:00,45.52,2011-09-18 07:00:00,61.59,2011-09-18 16:00:00,"1112-49","London","Tottenham",51.60333333,-0.06583333,
