"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.precipType","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipAccumulation"
2009-10-25,"Partly cloudy throughout the day.","partly-cloudy-day",2009-10-25 06:57:39,2009-10-25 16:53:01,0.23,0,0,,0,,56.84,1256479200,52.59,1256544000,56.84,1256479200,52.59,1256544000,48.26,0.78,1005.07,10.2,26.33,1256479200,236,0.45,1,1256464800,6.15,53.1,2009-10-25 01:00:00,56.84,2009-10-25 14:00:00,53.1,2009-10-25 01:00:00,56.84,2009-10-25 14:00:00,"0910-94","Bolton","Bolton",53.58055556,-2.53555556,
2010-03-27,"Partly cloudy throughout the day.","partly-cloudy-day",2010-03-27 05:56:35,2010-03-27 18:36:46,0.41,0,0,,0,,50.36,1269698400,42.66,1269759600,50.36,1269698400,38.36,1269759600,38.96,0.77,1003.55,6.06,18.37,1269709200,271,0.5,3,1269687600,5.73,43.24,2010-03-27 01:00:00,50.36,2010-03-27 14:00:00,40.34,2010-03-27 07:00:00,50.36,2010-03-27 14:00:00,"0910-95","Bolton","Bolton",53.58055556,-2.53555556,
2009-10-24,"Light rain in the evening.","rain",2009-10-24 07:55:01,2009-10-24 17:53:26,0.2,0.0063,0.0399,2009-10-24 20:00:00,1,"rain",61.93,1256392800,52.31,1256432400,61.93,1256392800,52.31,1256432400,51.49,0.88,1001.15,5.25,25.21,1256421600,186,0.63,1,1256378400,4.43,52.14,2009-10-24 06:00:00,61.93,2009-10-24 15:00:00,52.14,2009-10-24 06:00:00,61.93,2009-10-24 15:00:00,"0910-96","Burnley","Burnley",53.78916667,-2.23027778,
2009-08-19,"Partly cloudy throughout the day.","partly-cloudy-day",2009-08-19 05:56:27,2009-08-19 20:31:27,0.97,0,0,,0,,74.52,1250690400,64.32,1250748000,74.55,1250690400,64.47,1250748000,58.07,0.73,1013.04,6.18,16.99,1250679600,189,0.4,5,1250683200,6.2,60.52,2009-08-19 06:00:00,74.52,2009-08-19 15:00:00,60.52,2009-08-19 06:00:00,74.55,2009-08-19 15:00:00,"0910-97","Burnley","Burnley",53.78916667,-2.23027778,
2009-08-23,"Light rain starting in the evening.","rain",2009-08-23 06:03:33,2009-08-23 20:22:25,0.11,0.0025,0.0399,2009-08-23 21:00:00,1,"rain",69.36,1251032400,57.87,1251097200,69.36,1251032400,57.87,1251097200,56.65,0.78,1012.63,5.88,14.32,1251028800,176,0.5,5,1251025200,5.87,59.15,2009-08-23 06:00:00,69.36,2009-08-23 14:00:00,59.15,2009-08-23 06:00:00,69.36,2009-08-23 14:00:00,"0910-98","Burnley","Burnley",53.78916667,-2.23027778,
2010-03-13,"Partly cloudy throughout the day.","partly-cloudy-day",2010-03-13 06:29:44,2010-03-13 18:09:46,0.93,0,0,,0,,47.77,1268488800,38.54,1268546400,44.3,1268488800,34.11,1268546400,34.36,0.79,1028.87,4.47,17.66,1268481600,283,0.47,3,1268485200,6.05,32.24,2010-03-13 06:00:00,47.77,2010-03-13 14:00:00,32.24,2010-03-13 06:00:00,44.3,2010-03-13 14:00:00,"0910-99","Burnley","Burnley",53.78916667,-2.23027778,
2010-03-10,"Partly cloudy until evening.","partly-cloudy-day",2010-03-10 06:37:02,2010-03-10 18:04:08,0.84,0,0,,0,,47.11,1268233200,28.33,1268290800,45.53,1268233200,28.33,1268290800,32.24,0.72,1032.07,2.39,10.01,1268229600,44,0.63,2,1268218800,6.22,33.12,2010-03-10 23:00:00,47.11,2010-03-10 15:00:00,33.12,2010-03-10 23:00:00,45.53,2010-03-10 15:00:00,"0910-100","Burnley","Burnley",53.78916667,-2.23027778,
2010-01-30,"Partly cloudy in the morning.","partly-cloudy-night",2010-01-30 07:59:40,2010-01-30 16:47:12,0.51,0,0,,0,,37.01,1264860000,29.08,1264906800,31.69,1264860000,27.31,1264881600,23.21,0.71,1000.41,4.44,12.19,1264856400,298,0.29,1,1264849200,6.22,29.14,2010-01-30 01:00:00,37.01,2010-01-30 14:00:00,23.48,2010-01-30 00:00:00,31.69,2010-01-30 14:00:00,"0910-101","Burnley","Burnley",53.78916667,-2.23027778,
2009-11-21,"Foggy until afternoon.","fog",2009-11-21 07:48:43,2009-11-21 16:03:57,0.15,0.002,0.0199,2009-11-21 17:00:00,1,"rain",55.5,1258822800,44.88,1258876800,55.5,1258822800,40.1,1258876800,46.31,0.9,1008.55,6.41,24.95,1258819200,162,0.63,1,1258804800,4.15,42.98,2009-11-21 00:00:00,55.5,2009-11-21 17:00:00,39.83,2009-11-21 06:00:00,55.5,2009-11-21 17:00:00,"0910-102","Burnley","Burnley",53.78916667,-2.23027778,
2009-12-12,"Partly cloudy throughout the day.","partly-cloudy-day",2009-12-12 08:19:16,2009-12-12 15:49:05,0.87,0,0,,0,,43.9,1260626400,35.07,1260666000,42.64,1260626400,35.07,1260666000,37.37,0.91,1035.67,1.64,7.33,1260630000,43,0.58,0,1260576000,5.49,37.3,2009-12-12 23:00:00,43.9,2009-12-12 14:00:00,37.3,2009-12-12 23:00:00,42.64,2009-12-12 14:00:00,"0910-103","Burnley","Burnley",53.78916667,-2.23027778,
2009-09-19,"Foggy in the morning.","fog",2009-09-19 06:51:01,2009-09-19 19:16:55,0.03,0,0,,0,,63.53,1253361600,46.74,1253426400,63.53,1253361600,46.74,1253426400,51.55,0.84,1017.06,0.7,8.99,1253365200,237,0.51,3,1253354400,4.53,51.43,2009-09-19 00:00:00,63.53,2009-09-19 13:00:00,51.43,2009-09-19 00:00:00,63.53,2009-09-19 13:00:00,"0910-104","Burnley","Burnley",53.78916667,-2.23027778,
2010-03-28,"Partly cloudy until evening.","partly-cloudy-day",2010-03-28 06:52:45,2010-03-28 19:37:31,0.44,0,0,,0,,48.97,1269788400,39.38,1269835200,44.21,1269788400,39.38,1269835200,36.2,0.72,1004.28,7.68,24.58,1269770400,259,0.43,3,1269774000,6.22,41.35,2010-03-28 23:00:00,48.97,2010-03-28 16:00:00,37.3,2010-03-28 08:00:00,44.21,2010-03-28 16:00:00,"0910-105","Burnley","Burnley",53.78916667,-2.23027778,
2009-10-31,"Foggy in the morning.","fog",2009-10-31 07:08:40,2009-10-31 16:38:49,0.42,0.0017,0.0203,2009-10-31 01:00:00,0.46,"rain",58.98,1256990400,51.48,1257062400,58.98,1256990400,51.48,1257062400,51.72,0.88,1017.47,2.89,10.14,1256947200,195,0.54,1,1256983200,4.52,51.53,2009-10-31 22:00:00,58.98,2009-10-31 12:00:00,51.53,2009-10-31 22:00:00,58.98,2009-10-31 12:00:00,"0910-106","Burnley","Burnley",53.78916667,-2.23027778,
2010-02-06,"Foggy throughout the day.","fog",2010-02-06 07:47:26,2010-02-06 17:01:11,0.76,0,0,,0,,40.22,1265464800,34.92,1265526000,40.22,1265464800,34.92,1265526000,36.98,0.95,1016.33,2.02,8.99,1265432400,43,0.08,1,1265454000,1.32,35.31,2010-02-06 23:00:00,40.22,2010-02-06 14:00:00,35.02,2010-02-06 05:00:00,40.22,2010-02-06 14:00:00,"0910-107","Burnley","Burnley",53.78916667,-2.23027778,
2010-04-25,"Light rain in the morning.","rain",2010-04-25 05:46:56,2010-04-25 20:29:05,0.39,0.002,0.0216,2010-04-25 08:00:00,1,"rain",59.41,1272200400,49.6,1272243600,59.41,1272200400,49.6,1272243600,45.01,0.71,1017.3,2.88,12.59,1272204000,235,0.41,5,1272193200,5.42,50.61,2010-04-25 07:00:00,59.41,2010-04-25 14:00:00,50.61,2010-04-25 07:00:00,59.41,2010-04-25 14:00:00,"0910-108","Burnley","Burnley",53.78916667,-2.23027778,
2009-12-16,"Mostly cloudy throughout the day.","partly-cloudy-day",2009-12-16 08:22:53,2009-12-16 15:49:11,0.01,2e-04,0.0029,2009-12-16 17:00:00,0.68,"rain",41.3,1260986400,35.11,1261036800,39.38,1260950400,30.2,1261036800,38.25,0.94,1012.17,2.32,10.99,1260968400,325,0.68,0,1260921600,5.35,38.79,2009-12-16 03:00:00,41.3,2009-12-16 18:00:00,36.84,2009-12-16 23:00:00,39.51,2009-12-16 22:00:00,"0910-109","Burnley","Burnley",53.78916667,-2.23027778,
2009-12-26,"Partly cloudy in the morning.","partly-cloudy-night",2009-12-26 08:27:49,2009-12-26 15:53:50,0.31,0.0016,0.0137,2009-12-26 20:00:00,1,"rain",41.66,1261836000,37.4,1261897200,40.06,1261839600,32.41,1261879200,35.91,0.91,995.05,3.96,13.48,1261868400,200,0.36,0,1261785600,6.22,36.34,2009-12-26 07:00:00,41.66,2009-12-26 14:00:00,31.96,2009-12-26 00:00:00,40.06,2009-12-26 15:00:00,"0910-110","Burnley","Burnley",53.78916667,-2.23027778,
2010-02-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-02-27 07:03:08,2010-02-27 17:43:03,0.46,0,0,,0,,39.31,1267275600,36.68,1267344000,37,1267275600,31.6,1267336800,33.88,0.91,993.22,2.6,8.99,1267279200,64,0.71,2,1267272000,5.83,33.45,2010-02-27 07:00:00,39.31,2010-02-27 13:00:00,32.98,2010-02-27 22:00:00,37,2010-02-27 13:00:00,"0910-111","Burnley","Burnley",53.78916667,-2.23027778,
2009-10-03,"Partly cloudy until evening.","partly-cloudy-day",2009-10-03 07:15:52,2009-10-03 18:42:14,0.47,7e-04,0.0168,2009-10-03 02:00:00,0.42,"rain",57.1,1254567600,45.05,1254639600,57.1,1254567600,44.46,1254621600,47.77,0.78,1001.59,12.97,33.68,1254578400,261,0.55,2,1254564000,6.12,50.24,2009-10-03 23:00:00,57.1,2009-10-03 12:00:00,50.24,2009-10-03 23:00:00,57.1,2009-10-03 12:00:00,"0910-112","Burnley","Burnley",53.78916667,-2.23027778,
2010-04-03,"Partly cloudy throughout the day.","partly-cloudy-day",2010-04-03 06:38:07,2010-04-03 19:48:27,0.66,0,0,,0,,51.28,1270303200,38.45,1270350000,51.28,1270303200,36.12,1270364400,37.32,0.79,999.01,1.07,10.01,1270310400,201,0.55,4,1270296000,5.02,39.46,2010-04-03 07:00:00,51.28,2010-04-03 15:00:00,39.46,2010-04-03 07:00:00,51.28,2010-04-03 15:00:00,"0910-113","Burnley","Burnley",53.78916667,-2.23027778,
2010-05-09,"Partly cloudy until evening.","partly-cloudy-day",2010-05-09 05:18:47,2010-05-09 20:54:34,0.85,0,0,,0,,54.94,1273417200,41.11,1273474800,54.94,1273417200,37.02,1273471200,35.06,0.65,1015.34,3.31,10.56,1273406400,30,0.41,6,1273406400,6.22,38.52,2010-05-09 06:00:00,54.94,2010-05-09 16:00:00,38.37,2010-05-09 00:00:00,54.94,2010-05-09 16:00:00,"0910-114","Burnley","Burnley",53.78916667,-2.23027778,
2010-02-07,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-02-07 07:30:28,2010-02-07 17:01:58,0.8,1e-04,0.0013,2010-02-07 20:00:00,0.26,"rain",41.73,1265551200,36.12,1265605200,39.22,1265526000,30.7,1265616000,36.2,0.87,1022.53,3.5,6.52,1265569200,7,0.77,1,1265536800,4.85,37.77,2010-02-07 23:00:00,41.73,2010-02-07 14:00:00,34.66,2010-02-07 19:00:00,39.47,2010-02-07 03:00:00,"0910-115","London","Chelsea",51.48166667,-0.19111111,
2009-09-20,"Partly cloudy throughout the day.","partly-cloudy-day",2009-09-20 06:45:19,2009-09-20 19:05:34,0.06,3e-04,0.0083,2009-09-20 02:00:00,0.22,"rain",66.83,1253455200,54.14,1253505600,66.83,1253455200,54.14,1253505600,53.3,0.73,1022.03,2.76,6.3,1253444400,19,0.54,3,1253440800,5.56,57.68,2009-09-20 08:00:00,66.83,2009-09-20 15:00:00,57.68,2009-09-20 08:00:00,66.83,2009-09-20 15:00:00,"0910-116","London","Chelsea",51.48166667,-0.19111111,
2009-10-04,"Partly cloudy throughout the day.","partly-cloudy-day",2009-10-04 07:07:50,2009-10-04 18:33:19,0.49,1e-04,0.0026,2009-10-04 00:00:00,0.05,"rain",61.18,1254664800,53.42,1254715200,61.18,1254664800,53.42,1254715200,45.15,0.68,1012.08,5.35,9.01,1254654000,263,0.55,3,1254654000,6.2,50.03,2009-10-04 08:00:00,61.18,2009-10-04 15:00:00,50.03,2009-10-04 08:00:00,61.18,2009-10-04 15:00:00,"0910-117","London","Chelsea",51.48166667,-0.19111111,
2010-04-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-04-13 06:10:24,2010-04-13 19:54:18,0.96,0,0,,0,,59.04,1271167200,44.19,1271217600,59.04,1271167200,41.19,1271217600,36.64,0.65,1023.96,7.32,13.7,1271185200,25,0.4,5,1271160000,6.06,40.42,2010-04-13 06:00:00,59.04,2010-04-13 15:00:00,36.91,2010-04-13 04:00:00,59.04,2010-04-13 15:00:00,"0910-118","London","Chelsea",51.48166667,-0.19111111,
2009-12-16,"Foggy starting in the afternoon.","fog",2009-12-16 08:02:15,2009-12-16 15:53:30,0.01,0.0028,0.0215,2009-12-16 20:00:00,1,"snow",35.7,1260990000,34.67,1261036800,32.41,1260990000,29.08,1261036800,29.05,0.89,1012.8,2.56,7.53,1260972000,250,0.57,0,1260921600,2.82,26.36,2009-12-16 06:00:00,37.29,2009-12-16 23:00:00,26.36,2009-12-16 06:00:00,37.29,2009-12-16 23:00:00,"0910-119","London","Chelsea",51.48166667,-0.19111111,0
2010-03-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-03-13 06:20:37,2010-03-13 18:02:34,0.93,0,3e-04,2010-03-13 03:00:00,0,,48.53,1268496000,41.08,1268550000,46.45,1268488800,36.89,1268550000,35.27,0.73,1029.66,3.96,9.11,1268496000,322,0.75,3,1268478000,6.21,39.48,2010-03-13 07:00:00,48.53,2010-03-13 16:00:00,36.58,2010-03-13 05:00:00,46.45,2010-03-13 14:00:00,"0910-120","London","Chelsea",51.48166667,-0.19111111,
2009-11-21,"Rain starting in the evening.","rain",2009-11-21 07:30:40,2009-11-21 16:05:41,0.15,0.0117,0.0783,2009-11-21 22:00:00,1,"rain",60.11,1258804800,48.33,1258876800,60.11,1258804800,44.32,1258873200,52.08,0.89,1013.13,5.95,18.25,1258826400,176,0.63,1,1258801200,4.94,49.63,2009-11-21 00:00:00,60.11,2009-11-21 12:00:00,49.63,2009-11-21 00:00:00,60.11,2009-11-21 12:00:00,"0910-121","London","Chelsea",51.48166667,-0.19111111,
2010-01-16,"Rain in the morning and overnight.","rain",2010-01-16 07:59:49,2010-01-16 16:23:25,0.04,0.0105,0.0927,2010-01-16 23:00:00,1,"rain",45.14,1263668400,38.31,1263715200,44.15,1263668400,35.15,1263711600,40.14,0.91,1006.61,6.2,15.47,1263628800,159,0.73,1,1263639600,3.98,39.02,2010-01-16 04:00:00,45.82,2010-01-16 21:00:00,32.88,2010-01-16 04:00:00,45.82,2010-01-16 21:00:00,"0910-122","London","Chelsea",51.48166667,-0.19111111,
2009-10-24,"Mostly cloudy until evening.","partly-cloudy-day",2009-10-24 07:41:43,2009-10-24 17:50:26,0.2,9e-04,0.0086,2009-10-24 01:00:00,0.68,"rain",63.43,1256396400,52.72,1256454000,63.43,1256396400,52.72,1256454000,55.41,0.87,1006.29,6.18,13.18,1256396400,206,0.69,2,1256385600,5.56,55.45,2009-10-24 23:00:00,63.43,2009-10-24 16:00:00,55.45,2009-10-24 23:00:00,63.43,2009-10-24 16:00:00,"0910-123","London","Chelsea",51.48166667,-0.19111111,
2009-08-15,"Mostly cloudy until evening.","partly-cloudy-day",2009-08-15 05:48:10,2009-08-15 20:25:05,0.81,0,0,,0,,72.69,1250348400,58.79,1250398800,72.69,1250348400,58.79,1250398800,58.37,0.77,1014.13,7.5,12.52,1250334000,226,0.6,5,1250334000,6.21,61.11,2009-08-15 01:00:00,72.69,2009-08-15 16:00:00,61.11,2009-08-15 01:00:00,72.69,2009-08-15 16:00:00,"0910-124","London","Chelsea",51.48166667,-0.19111111,
2009-12-12,"Partly cloudy until evening.","partly-cloudy-day",2009-12-12 07:58:50,2009-12-12 15:53:12,0.87,0,0,,0,,46.75,1260622800,39.33,1260669600,42.63,1260622800,34.79,1260684000,38.94,0.86,1031.65,5.2,11.44,1260622800,26,0.43,1,1260619200,5.86,39.45,2009-12-12 05:00:00,46.75,2009-12-12 13:00:00,37.03,2009-12-12 22:00:00,43.03,2009-12-12 01:00:00,"0910-125","London","Chelsea",51.48166667,-0.19111111,
2010-04-25,"Partly cloudy until evening.","partly-cloudy-day",2010-04-25 05:45:21,2010-04-25 20:14:22,0.39,0.0013,0.0124,2010-04-25 09:00:00,0.52,"rain",64.54,1272207600,48.01,1272254400,64.54,1272207600,46.8,1272254400,45.19,0.67,1019.74,3.54,12.58,1272214800,234,0.41,5,1272196800,5.38,51.32,2010-04-25 06:00:00,64.54,2010-04-25 16:00:00,51.32,2010-04-25 06:00:00,64.54,2010-04-25 16:00:00,"0910-126","London","Chelsea",51.48166667,-0.19111111,
2009-08-29,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2009-08-29 06:10:30,2009-08-29 19:55:46,0.31,0,0,,0,,66.84,1251561600,51.63,1251608400,66.84,1251561600,51.63,1251608400,45.56,0.63,1020.63,7.08,11.35,1251568800,263,0.18,5,1251547200,6.21,50.26,2009-08-29 06:00:00,66.84,2009-08-29 17:00:00,50.26,2009-08-29 06:00:00,66.84,2009-08-29 17:00:00,"0910-127","London","Chelsea",51.48166667,-0.19111111,
2010-01-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-01-27 07:47:24,2010-01-27 16:41:59,0.4,3e-04,0.0066,2010-01-27 18:00:00,0.68,"rain",40.89,1264618800,39.62,1264662000,35.96,1264618800,36.28,1264662000,30.72,0.82,1030.36,4.59,10.67,1264626000,264,0.49,1,1264590000,3.86,28.63,2010-01-27 03:00:00,43.97,2010-01-27 23:00:00,28.63,2010-01-27 03:00:00,40.01,2010-01-27 23:00:00,"0910-128","London","Chelsea",51.48166667,-0.19111111,
2010-03-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-03-27 05:48:32,2010-03-27 18:26:04,0.41,6e-04,0.0075,2010-03-27 19:00:00,0.43,"rain",55.09,1269702000,41.93,1269752400,55.09,1269702000,38.84,1269745200,42.78,0.78,1004.83,4.33,9.41,1269702000,252,0.6,3,1269684000,6.16,45.33,2010-03-27 06:00:00,55.09,2010-03-27 15:00:00,42.65,2010-03-27 23:00:00,55.09,2010-03-27 15:00:00,"0910-129","London","Chelsea",51.48166667,-0.19111111,
2009-12-28,"Partly cloudy throughout the day.","partly-cloudy-day",2009-12-28 08:07:30,2009-12-28 15:59:44,0.38,0,0,,0,,41.16,1262008800,35.54,1262037600,38.86,1262008800,31.19,1262052000,32.17,0.87,1004.36,1.62,9.52,1261958400,87,0.28,1,1262001600,5.33,30.15,2009-12-28 08:00:00,41.16,2009-12-28 14:00:00,30.15,2009-12-28 08:00:00,38.86,2009-12-28 14:00:00,"0910-130","London","Chelsea",51.48166667,-0.19111111,
2009-11-08,"Mostly cloudy until evening.","partly-cloudy-day",2009-11-08 07:08:21,2009-11-08 16:23:21,0.7,8e-04,0.0101,2009-11-08 04:00:00,0.23,"rain",49.57,1257692400,38.68,1257739200,46.59,1257688800,38.68,1257739200,42.66,0.88,1004.19,4.1,9.44,1257688800,52,0.59,1,1257674400,5.74,41.15,2009-11-08 23:00:00,49.57,2009-11-08 15:00:00,41.15,2009-11-08 23:00:00,46.59,2009-11-08 14:00:00,"0910-131","London","Chelsea",51.48166667,-0.19111111,
2010-02-27,"Light rain overnight.","rain",2010-02-27 06:51:35,2010-02-27 17:38:18,0.46,0.0019,0.0099,2010-02-27 05:00:00,0.96,"rain",50.29,1267282800,41.42,1267344000,50.29,1267282800,35.82,1267344000,41.56,0.86,993.14,4.95,11.33,1267275600,196,0.59,2,1267268400,6.09,39.98,2010-02-27 01:00:00,50.29,2010-02-27 15:00:00,37.13,2010-02-27 00:00:00,50.29,2010-02-27 15:00:00,"0910-132","London","Chelsea",51.48166667,-0.19111111,
2010-05-09,"Mostly cloudy throughout the day.","partly-cloudy-day",2010-05-09 05:19:42,2010-05-09 20:37:21,0.85,0,2e-04,2010-05-09 11:00:00,0,,52.07,1273417200,41.87,1273464000,52.07,1273417200,39.89,1273467600,40.48,0.76,1012.58,4.74,10.12,1273410000,41,0.76,5,1273402800,6.21,44.41,2010-05-09 05:00:00,52.07,2010-05-09 16:00:00,41.88,2010-05-09 03:00:00,52.07,2010-05-09 16:00:00,"0910-133","London","Chelsea",51.48166667,-0.19111111,
2010-02-10,"Partly cloudy until evening.","partly-cloudy-day",2010-02-10 07:41:42,2010-02-10 17:13:12,0.89,0,0,,0,,40.16,1265810400,27.42,1265875200,35.25,1265803200,23.79,1265871600,27.72,0.75,1021.19,4.63,12.23,1265806800,13,0.37,1,1265796000,6.22,29.62,2010-02-10 23:00:00,40.16,2010-02-10 14:00:00,28.6,2010-02-10 20:00:00,35.25,2010-02-10 12:00:00,"0910-134","Liverpool","Everton",53.43888889,-2.96638889,
2010-02-20,"Partly cloudy until evening.","partly-cloudy-day",2010-02-20 07:21:07,2010-02-20 17:32:58,0.2,2e-04,0.0042,2010-02-20 13:00:00,0.05,"snow",40.04,1266678000,30.47,1266710400,40.04,1266678000,27.13,1266710400,30.91,0.88,996.08,0.93,6,1266670800,233,0.32,2,1266667200,5.43,29.81,2010-02-20 07:00:00,40.04,2010-02-20 15:00:00,29.81,2010-02-20 07:00:00,40.04,2010-02-20 15:00:00,"0910-135","Liverpool","Everton",53.43888889,-2.96638889,0
2009-10-17,"Partly cloudy throughout the day.","partly-cloudy-day",2009-10-17 07:43:59,2009-10-17 18:12:34,0.97,0,0,,0,,54.68,1255784400,39.75,1255845600,54.68,1255784400,39.75,1255845600,39.88,0.75,1032.64,0.82,4.99,1255780800,331,0.44,2,1255777200,6.22,42.84,2009-10-17 03:00:00,54.68,2009-10-17 14:00:00,42.84,2009-10-17 03:00:00,54.68,2009-10-17 14:00:00,"0910-136","Liverpool","Everton",53.43888889,-2.96638889,
2010-01-16,"Light rain in the morning.","rain",2010-01-16 08:19:46,2010-01-16 16:25:40,0.04,0.0049,0.0467,2010-01-16 08:00:00,1,"rain",44.34,1263650400,37.29,1263700800,43.5,1263661200,33,1263700800,39.63,0.9,1000.83,8.69,25.7,1263625200,153,0.61,1,1263643200,5.69,39.55,2010-01-16 08:00:00,44.34,2010-01-16 14:00:00,30.71,2010-01-16 08:00:00,43.5,2010-01-16 17:00:00,"0910-137","Liverpool","Everton",53.43888889,-2.96638889,
2009-12-28,"Foggy until afternoon.","fog",2009-12-28 08:29:01,2009-12-28 16:00:26,0.38,0,0,,0,,35.36,1262008800,32.42,1262041200,35.36,1262008800,29.09,1262062800,31.72,0.95,1004.34,0.92,5.45,1262008800,102,0.47,0,1261958400,3.3,31.09,2009-12-28 10:00:00,35.36,2009-12-28 14:00:00,31.09,2009-12-28 10:00:00,35.36,2009-12-28 14:00:00,"0910-138","Liverpool","Everton",53.43888889,-2.96638889,
2009-08-15,"Partly cloudy throughout the day.","partly-cloudy-day",2009-08-15 05:53:25,2009-08-15 20:42:02,0.81,5e-04,0.0051,2009-08-15 19:00:00,0.69,"rain",70.77,1250344800,55.93,1250398800,70.96,1250344800,55.93,1250398800,59.51,0.81,1009.12,7.76,15.53,1250330400,225,0.46,5,1250337600,6,61.57,2009-08-15 23:00:00,70.77,2009-08-15 15:00:00,61.57,2009-08-15 23:00:00,70.96,2009-08-15 15:00:00,"0910-139","Liverpool","Everton",53.43888889,-2.96638889,
2010-01-27,"Mostly cloudy until evening.","partly-cloudy-day",2010-01-27 08:05:55,2010-01-27 16:45:40,0.4,0,4e-04,2010-01-27 14:00:00,0,,45.98,1264611600,39.77,1264651200,41.18,1264608000,34.52,1264665600,38.24,0.88,1029.72,6.5,25.79,1264615200,288,0.63,1,1264590000,5.01,36.63,2010-01-27 01:00:00,45.98,2010-01-27 17:00:00,34.76,2010-01-27 07:00:00,41.18,2010-01-27 16:00:00,"0910-140","Liverpool","Everton",53.43888889,-2.96638889,
2009-12-20,"Partly cloudy until evening.","partly-cloudy-day",2009-12-20 08:26:30,2009-12-20 15:55:16,0.12,0.0014,0.0116,2009-12-20 13:00:00,0.64,"snow",37.44,1261321200,31.78,1261382400,31.51,1261321200,24.78,1261382400,28.36,0.81,996.81,5.6,21.14,1261317600,264,0.37,0,1261267200,5.66,26.82,2009-12-20 04:00:00,37.44,2009-12-20 15:00:00,24.35,2009-12-20 01:00:00,31.51,2009-12-20 15:00:00,"0910-141","Liverpool","Everton",53.43888889,-2.96638889,0.205
2009-09-20,"Partly cloudy in the morning.","partly-cloudy-night",2009-09-20 06:55:50,2009-09-20 19:17:16,0.06,0,0,,0,,62.95,1253458800,49.61,1253494800,62.95,1253458800,49.61,1253494800,47.58,0.76,1023.39,1.32,7.72,1253462400,272,0.34,3,1253444400,6.22,48.81,2009-09-20 08:00:00,62.95,2009-09-20 16:00:00,48.81,2009-09-20 08:00:00,62.95,2009-09-20 16:00:00,"0910-142","Liverpool","Everton",53.43888889,-2.96638889,
2009-12-06,"Rain in the morning.","rain",2009-12-06 08:13:21,2009-12-06 15:55:37,0.65,0.0086,0.0617,2009-12-06 05:00:00,1,"rain",48.11,1260108000,44.69,1260144000,47.85,1260082800,40.45,1260140400,43.37,0.85,989.25,6.67,16.9,1260126000,202,0.39,0,1260057600,5.96,44.82,2009-12-06 23:00:00,52.54,2009-12-06 03:00:00,40.45,2009-12-06 23:00:00,52.54,2009-12-06 03:00:00,"0910-143","Liverpool","Everton",53.43888889,-2.96638889,
2010-04-25,"Light rain in the morning.","rain",2010-04-25 05:50:55,2010-04-25 20:30:59,0.39,0.0026,0.0202,2010-04-25 08:00:00,1,"rain",61.56,1272207600,50.65,1272258000,61.56,1272207600,50.65,1272258000,46.51,0.71,1017.03,3.49,13.21,1272200400,216,0.38,5,1272193200,5.72,50.33,2010-04-25 07:00:00,61.56,2010-04-25 16:00:00,50.33,2010-04-25 07:00:00,61.56,2010-04-25 16:00:00,"0910-144","Liverpool","Everton",53.43888889,-2.96638889,
2009-11-29,"Mostly cloudy throughout the day.","partly-cloudy-day",2009-11-29 08:03:23,2009-11-29 16:00:10,0.4,0.0026,0.0135,2009-11-29 16:00:00,0.9,"rain",43.49,1259496000,36.97,1259568000,39.35,1259503200,30.46,1259564400,38.9,0.91,986.83,7.47,16.36,1259524800,42,0.63,0,1259452800,5.79,38.68,2009-11-29 02:00:00,43.49,2009-11-29 12:00:00,32.9,2009-11-29 01:00:00,39.35,2009-11-29 14:00:00,"0910-145","Liverpool","Everton",53.43888889,-2.96638889,
2010-03-07,"Clear throughout the day.","clear-day",2010-03-07 06:46:54,2010-03-07 18:01:42,0.74,0,0,,0,,41.91,1267977600,24.4,1268031600,41.91,1267977600,24.4,1268031600,23.75,0.68,1034.23,2.7,9.05,1267963200,132,,2,1267959600,,25.76,2010-03-07 07:00:00,41.91,2010-03-07 16:00:00,23.55,2010-03-07 05:00:00,41.91,2010-03-07 16:00:00,"0910-146","Liverpool","Everton",53.43888889,-2.96638889,
