"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.precipType","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipAccumulation"
2015-11-29,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-11-29 07:41:39,2015-11-29 15:57:29,0.63,0.0025,0.0261,2015-11-29 21:00:00,0.66,"rain",55.95,1448816400,47.32,1448863200,55.95,1448816400,47.01,1448845200,45.82,0.79,1008.47,8.2,26.26,1448809200,247,0.66,1,1448794800,6.18,49.76,2015-11-29 01:00:00,55.95,2015-11-29 17:00:00,47.22,2015-11-29 05:00:00,55.95,2015-11-29 17:00:00,"1516-51","London","West Ham",51.53194444,0.03944444,
2015-11-07,"Light rain in the afternoon.","rain",2015-11-07 07:04:59,2015-11-07 16:24:37,0.87,0.0048,0.0254,2015-11-07 12:00:00,0.75,"rain",61.83,1446890400,47.96,1446958800,61.88,1446894000,47.96,1446958800,56.02,0.9,1018.39,5.33,21.92,1446901200,223,0.57,1,1446890400,6.11,52.06,2015-11-07 23:00:00,61.83,2015-11-07 10:00:00,52.06,2015-11-07 23:00:00,61.88,2015-11-07 11:00:00,"1516-52","London","West Ham",51.53194444,0.03944444,
2015-10-24,"Light rain in the evening.","rain",2015-10-24 07:40:06,2015-10-24 17:50:18,0.39,0.0031,0.0321,2015-10-24 20:00:00,0.74,"rain",57.39,1445688000,38.28,1445756400,57.39,1445688000,38.28,1445756400,48.66,0.84,1014.93,1.39,9.17,1445709600,212,0.78,2,1445688000,6.04,47.44,2015-10-24 23:00:00,57.39,2015-10-24 13:00:00,47.44,2015-10-24 23:00:00,57.39,2015-10-24 13:00:00,"1516-53","London","West Ham",51.53194444,0.03944444,
2015-09-26,"Partly cloudy starting in the afternoon.","partly-cloudy-day",2015-09-26 06:53:15,2015-09-26 18:51:46,0.44,0,0,,0,,63.48,1443276000,46.23,1443326400,63.48,1443276000,46.23,1443326400,44.46,0.75,1028.61,1.05,7.43,1443268800,48,0.27,3,1443261600,6.22,42.24,2015-09-26 07:00:00,63.48,2015-09-26 15:00:00,42.24,2015-09-26 07:00:00,63.48,2015-09-26 15:00:00,"1516-54","London","West Ham",51.53194444,0.03944444,
2015-09-14,"Rain in the morning.","rain",2015-09-14 06:34:10,2015-09-14 19:19:40,0.04,0.0079,0.0551,2015-09-14 04:00:00,0.76,"rain",64.45,1442232000,50.54,1442286000,64.45,1442232000,50.54,1442286000,52.15,0.84,995.01,3,18.3,1442242800,200,0.52,4,1442232000,5.89,52.08,2015-09-14 00:00:00,64.45,2015-09-14 13:00:00,52.08,2015-09-14 00:00:00,64.45,2015-09-14 13:00:00,"1516-55","London","West Ham",51.53194444,0.03944444,
2015-08-22,"Mostly cloudy until afternoon.","partly-cloudy-day",2015-08-22 05:57:36,2015-08-22 20:10:58,0.24,0,0,,0,,85.81,1440248400,64.62,1440306000,86.15,1440248400,64.62,1440306000,59.07,0.68,1014.34,2.37,11.87,1440252000,127,0.25,5,1440244800,6.2,57.45,2015-08-22 06:00:00,85.81,2015-08-22 14:00:00,57.45,2015-08-22 06:00:00,86.15,2015-08-22 14:00:00,"1516-56","London","West Ham",51.53194444,0.03944444,
2015-08-15,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-08-15 05:46:23,2015-08-15 20:25:12,0.03,5e-04,0.0045,2015-08-15 01:00:00,0.42,"rain",68.38,1439643600,51.2,1439697600,68.38,1439643600,51.2,1439697600,51.76,0.71,1011.9,2.51,9.16,1439640000,307,0.47,6,1439636400,6.11,57.34,2015-08-15 06:00:00,68.38,2015-08-15 14:00:00,57.34,2015-08-15 06:00:00,68.38,2015-08-15 14:00:00,"1516-57","London","West Ham",51.53194444,0.03944444,
2016-05-11,"Foggy in the morning.","fog",2016-05-11 05:05:02,2016-05-11 20:39:56,0.17,0.0014,0.0115,2016-05-11 09:00:00,1,"rain",64.29,1462964400,52.75,1463025600,64.39,1462964400,52.75,1463025600,56.23,0.91,1005.54,2.05,11.17,1462975200,74,0.44,6,1462964400,2.94,54.26,2016-05-11 06:00:00,64.29,2016-05-11 12:00:00,54.26,2016-05-11 06:00:00,64.39,2016-05-11 12:00:00,"1516-58","Norwich","Norwich",52.62222222,1.30916667,
2016-05-07,"Foggy in the morning.","fog",2016-05-07 05:11:55,2016-05-07 20:33:15,0.03,0,0,,0,,73.73,1462629600,50.07,1462683600,73.73,1462629600,50.07,1462683600,50.19,0.71,1008.51,2.03,12.35,1462633200,119,0.05,6,1462626000,4.38,47.23,2016-05-07 04:00:00,73.73,2016-05-07 15:00:00,47.23,2016-05-07 04:00:00,73.73,2016-05-07 15:00:00,"1516-59","Norwich","Norwich",52.62222222,1.30916667,
2016-04-16,"Light rain in the morning.","rain",2016-04-16 05:54:20,2016-04-16 19:56:39,0.32,0.0027,0.0172,2016-04-16 06:00:00,1,"rain",46.91,1460822400,35.3,1460869200,44.72,1460822400,35.3,1460869200,39.1,0.88,1002.06,3.62,12.92,1460797200,336,0.77,4,1460808000,5.6,37.87,2016-04-16 23:00:00,46.91,2016-04-16 17:00:00,37.09,2016-04-16 08:00:00,44.72,2016-04-16 17:00:00,"1516-60","Norwich","Norwich",52.62222222,1.30916667,
2016-04-02,"Foggy overnight.","fog",2016-04-02 06:26:25,2016-04-02 19:32:07,0.82,9e-04,0.0107,2016-04-02 23:00:00,0.41,"rain",57.31,1459602000,44.99,1459634400,57.31,1459602000,44.99,1459634400,39.79,0.71,1013.34,2.73,13.83,1459598400,169,0.21,4,1459594800,5.58,44.54,2016-04-02 03:00:00,57.31,2016-04-02 14:00:00,43.46,2016-04-02 01:00:00,57.31,2016-04-02 14:00:00,"1516-61","Norwich","Norwich",52.62222222,1.30916667,
2016-03-12,"Foggy starting in the evening.","fog",2016-03-12 06:16:09,2016-03-12 17:55:18,0.13,0,0,,0,,45.68,1457794800,31.34,1457848800,45.68,1457794800,31.34,1457848800,37.66,0.89,1031.42,0.52,4.75,1457740800,136,0.71,2,1457776800,2.27,34.46,2016-03-12 23:00:00,45.68,2016-03-12 15:00:00,34.46,2016-03-12 23:00:00,45.68,2016-03-12 15:00:00,"1516-62","Norwich","Norwich",52.62222222,1.30916667,
2016-03-01,"Rain until afternoon.","rain",2016-03-01 06:41:31,2016-03-01 17:35:22,0.74,0.0084,0.0633,2016-03-01 12:00:00,1,"rain",54.21,1456848000,36.32,1456898400,54.21,1456848000,30.81,1456902000,41.93,0.87,1007.49,6.87,20.23,1456815600,210,0.58,2,1456830000,5.36,38.7,2016-03-01 05:00:00,54.21,2016-03-01 16:00:00,32.66,2016-03-01 05:00:00,54.21,2016-03-01 16:00:00,"1516-63","Norwich","Norwich",52.62222222,1.30916667,
2016-02-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-02-13 07:17:25,2016-02-13 17:03:18,0.18,0,0,,0,,41.85,1455361200,38.53,1455426000,38.15,1455382800,34.1,1455433200,34.28,0.84,990.08,3.75,14.82,1455368400,76,0.65,1,1455357600,5.32,33.64,2016-02-13 00:00:00,41.85,2016-02-13 11:00:00,33.64,2016-02-13 00:00:00,39.82,2016-02-13 23:00:00,"1516-64","Norwich","Norwich",52.62222222,1.30916667,
2016-02-02,"Partly cloudy in the afternoon.","partly-cloudy-day",2016-02-02 07:37:08,2016-02-02 16:42:11,0.79,0,0,,0,,48.45,1454414400,35.49,1454482800,42.29,1454418000,28.06,1454482800,35.14,0.68,1009.64,13.37,29.18,1454421600,251,0.22,1,1454407200,6.22,39.25,2016-02-02 23:00:00,48.45,2016-02-02 12:00:00,33.85,2016-02-02 23:00:00,42.29,2016-02-02 13:00:00,"1516-65","Norwich","Norwich",52.62222222,1.30916667,
2016-01-23,"Mostly cloudy starting in the evening.","partly-cloudy-night",2016-01-23 07:51:36,2016-01-23 16:23:37,0.48,2e-04,0.004,2016-01-23 23:00:00,0.26,"rain",49.64,1453554000,44.3,1453593600,48.98,1453557600,39.03,1453593600,42.19,0.93,1026.44,3.98,15.71,1453590000,195,0.23,1,1453546800,5.85,38.62,2016-01-23 08:00:00,49.64,2016-01-23 13:00:00,38.62,2016-01-23 08:00:00,48.98,2016-01-23 14:00:00,"1516-66","Norwich","Norwich",52.62222222,1.30916667,
2016-01-02,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-01-02 08:07:11,2016-01-02 15:52:15,0.76,0.0019,0.0146,2016-01-02 02:00:00,0.53,"rain",50,1451743200,44.19,1451808000,50,1451743200,40.62,1451808000,45.98,0.91,1001.87,6,16.7,1451692800,136,0.89,0,1451692800,5.39,46.46,2016-01-02 04:00:00,50,2016-01-02 14:00:00,42.65,2016-01-02 03:00:00,50,2016-01-02 14:00:00,"1516-67","Norwich","Norwich",52.62222222,1.30916667,
2015-12-28,"Clear throughout the day.","clear-day",2015-12-28 08:07:21,2015-12-28 15:47:25,0.61,0,0,,0,,53.2,1451307600,49.87,1451332800,53.2,1451307600,47.26,1451332800,47.38,0.91,1018.21,5.12,16.44,1451311200,145,0.11,0,1451260800,5.26,48.53,2015-12-28 06:00:00,53.2,2015-12-28 13:00:00,45.6,2015-12-28 18:00:00,53.2,2015-12-28 13:00:00,"1516-68","Norwich","Norwich",52.62222222,1.30916667,
2015-12-12,"Mostly cloudy throughout the day.","partly-cloudy-night",2015-12-12 07:58:13,2015-12-12 15:41:22,0.03,0.0025,0.0109,2015-12-12 23:00:00,0.69,"rain",54.84,1449946800,40.03,1449993600,54.84,1449946800,40.03,1449993600,41.27,0.88,1015.08,5.18,25.35,1449939600,227,0.54,0,1449878400,6.09,36.71,2015-12-12 07:00:00,55.08,2015-12-12 20:00:00,36.07,2015-12-12 01:00:00,55.08,2015-12-12 20:00:00,"1516-69","Norwich","Norwich",52.62222222,1.30916667,
2015-11-29,"Mostly cloudy until evening.","partly-cloudy-day",2015-11-29 07:41:35,2015-11-29 15:47:24,0.63,0.0052,0.0816,2015-11-29 18:00:00,0.47,"rain",54.02,1448809200,41.45,1448852400,54.02,1448809200,39.48,1448856000,44.08,0.83,1002.67,7.94,28.14,1448809200,243,0.38,1,1448798400,6.19,46.15,2015-11-29 23:00:00,54.02,2015-11-29 15:00:00,43.19,2015-11-29 01:00:00,54.02,2015-11-29 15:00:00,"1516-70","Norwich","Norwich",52.62222222,1.30916667,
2015-11-07,"Light rain until afternoon.","rain",2015-11-07 07:03:22,2015-11-07 16:16:06,0.87,0.005,0.0288,2015-11-07 07:00:00,1,"rain",61.76,1446908400,44.78,1446962400,61.98,1446908400,44.78,1446962400,55.17,0.92,1015.36,4.71,20.02,1446904800,215,0.51,1,1446890400,5.96,52.97,2015-11-07 23:00:00,61.76,2015-11-07 15:00:00,52.97,2015-11-07 23:00:00,61.98,2015-11-07 15:00:00,"1516-71","Norwich","Norwich",52.62222222,1.30916667,
2015-10-24,"Mostly cloudy until evening.","partly-cloudy-day",2015-10-24 07:37:21,2015-10-24 17:42:54,0.39,0.0016,0.0191,2015-10-24 20:00:00,1,"rain",57.01,1445688000,38.48,1445756400,57.01,1445688000,38.48,1445756400,49,0.88,1013.92,1.65,11.8,1445688000,209,0.76,1,1445677200,5.9,47.39,2015-10-24 23:00:00,57.01,2015-10-24 13:00:00,47.39,2015-10-24 23:00:00,57.01,2015-10-24 13:00:00,"1516-72","Norwich","Norwich",52.62222222,1.30916667,
2015-10-03,"Foggy in the morning.","fog",2015-10-03 07:00:09,2015-10-03 18:29:55,0.7,0,0,,0,,65.21,1443880800,47.14,1443916800,65.21,1443880800,47.14,1443916800,49.11,0.85,1015.53,0.14,2.85,1443880800,3,0.43,3,1443873600,3.58,43.79,2015-10-03 07:00:00,65.21,2015-10-03 15:00:00,43.79,2015-10-03 07:00:00,65.21,2015-10-03 15:00:00,"1516-73","Norwich","Norwich",52.62222222,1.30916667,
2015-09-12,"Partly cloudy throughout the day.","partly-cloudy-day",2015-09-12 06:24:56,2015-09-12 19:20:12,0.98,8e-04,0.0067,2015-09-12 08:00:00,1,"rain",71.01,1442066400,49.69,1442124000,71.01,1442066400,49.69,1442124000,55.5,0.79,1007.83,2.11,15.49,1442062800,180,0.31,4,1442055600,5.4,55.55,2015-09-12 00:00:00,71.01,2015-09-12 15:00:00,55.55,2015-09-12 00:00:00,71.01,2015-09-12 15:00:00,"1516-74","Norwich","Norwich",52.62222222,1.30916667,
2015-08-22,"Clear throughout the day.","clear-day",2015-08-22 05:49:51,2015-08-22 20:08:33,0.24,0,0,,0,,83.81,1440248400,64.33,1440306000,85.27,1440248400,64.33,1440306000,60.96,0.72,1015.65,1.77,11.85,1440248400,138,0.09,6,1440244800,5.41,59.39,2015-08-22 07:00:00,83.81,2015-08-22 14:00:00,59.39,2015-08-22 07:00:00,85.27,2015-08-22 14:00:00,"1516-75","Norwich","Norwich",52.62222222,1.30916667,
2015-08-08,"Mostly cloudy in the morning.","partly-cloudy-day",2015-08-08 05:26:25,2015-08-08 20:37:08,0.8,0,0,,0,,74.92,1439042400,53.32,1439096400,74.92,1439042400,53.32,1439096400,53.56,0.73,1022.94,1.1,10.1,1439049600,137,0.15,6,1439035200,5.61,51.77,2015-08-08 05:00:00,74.92,2015-08-08 15:00:00,51.77,2015-08-08 05:00:00,74.92,2015-08-08 15:00:00,"1516-76","Norwich","Norwich",52.62222222,1.30916667,
2016-05-07,"Mostly cloudy until afternoon.","partly-cloudy-day",2016-05-07 05:31:21,2016-05-07 20:38:59,0.03,1e-04,0.0022,2016-05-07 23:00:00,0.36,"rain",70.91,1462629600,55.44,1462672800,70.91,1462629600,55.44,1462672800,50.33,0.7,1005.9,2.58,11.79,1462633200,114,0.57,6,1462618800,6.06,52.22,2016-05-07 06:00:00,70.91,2016-05-07 15:00:00,52.22,2016-05-07 06:00:00,70.91,2016-05-07 15:00:00,"1516-77","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-04-23,"Partly cloudy throughout the day.","partly-cloudy-day",2016-04-23 05:56:44,2016-04-23 20:16:38,0.54,2e-04,0.0021,2016-04-23 02:00:00,0.23,"rain",51.95,1461420000,41,1461474000,51.95,1461420000,39.4,1461477600,35.86,0.7,1020.91,4.05,13.72,1461405600,16,0.5,5,1461409200,6.24,39.82,2016-04-23 07:00:00,51.95,2016-04-23 15:00:00,37.13,2016-04-23 07:00:00,51.95,2016-04-23 15:00:00,"1516-78","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-04-17,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2016-04-17 06:08:49,2016-04-17 20:06:55,0.36,0,0,,0,,52.09,1460905200,34.09,1460952000,52.09,1460905200,34.09,1460952000,33.2,0.7,1016.13,1.52,7.96,1460887200,295,0.32,5,1460890800,6.22,32.32,2016-04-17 06:00:00,52.09,2016-04-17 16:00:00,32.32,2016-04-17 06:00:00,52.09,2016-04-17 16:00:00,"1516-79","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-04-02,"Foggy overnight.","fog",2016-04-02 06:41:02,2016-04-02 19:42:41,0.82,5e-04,0.0047,2016-04-02 21:00:00,0.36,"rain",56.16,1459605600,44.64,1459663200,56.16,1459605600,43.39,1459663200,41,0.72,1011.95,4.57,14.14,1459591200,155,0.58,5,1459598400,5.73,46.09,2016-04-02 22:00:00,56.16,2016-04-02 15:00:00,44.6,2016-04-02 21:00:00,56.16,2016-04-02 15:00:00,"1516-80","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-03-12,"Foggy in the morning.","fog",2016-03-12 06:27:55,2016-03-12 18:08:42,0.13,0,0,,0,,51.74,1457794800,32.15,1457845200,51.74,1457794800,32.15,1457845200,36.41,0.84,1030.41,0.33,5.07,1457791200,149,0.48,3,1457784000,2.84,32.43,2016-03-12 07:00:00,51.74,2016-03-12 15:00:00,32.43,2016-03-12 07:00:00,51.74,2016-03-12 15:00:00,"1516-81","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-03-01,"Light rain until afternoon, starting again overnight.","rain",2016-03-01 06:51:47,2016-03-01 17:50:16,0.74,0.0061,0.0438,2016-03-01 11:00:00,0.99,"rain",53.8,1456848000,38.94,1456894800,53.8,1456848000,33.87,1456894800,45.41,0.89,1012.87,6.93,18.48,1456822800,239,0.8,2,1456830000,5.24,42.01,2016-03-01 00:00:00,53.8,2016-03-01 16:00:00,39.61,2016-03-01 00:00:00,53.8,2016-03-01 16:00:00,"1516-82","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-02-13,"Light rain in the morning and evening.","rain",2016-02-13 07:25:21,2016-02-13 17:20:32,0.18,0.0087,0.0414,2016-02-13 09:00:00,0.98,"rain",40.83,1455346800,37.18,1455436800,38.86,1455390000,34.63,1455436800,37.88,0.91,985.23,4.04,15.75,1455364800,57,0.73,1,1455357600,5.23,37.93,2016-02-13 22:00:00,42.22,2016-02-13 03:00:00,34.09,2016-02-13 11:00:00,41.19,2016-02-13 01:00:00,"1516-83","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-02-07,"Rain starting in the evening.","rain",2016-02-07 07:35:43,2016-02-07 17:09:49,0.96,0.0118,0.0626,2016-02-07 22:00:00,0.98,"rain",48.74,1454853600,43.98,1454904000,43.97,1454846400,39.34,1454914800,40.85,0.83,992.99,8.56,29.58,1454882400,233,0.47,1,1454839200,5.52,41.53,2016-02-07 06:00:00,50.87,2016-02-07 22:00:00,37.88,2016-02-07 06:00:00,50.87,2016-02-07 22:00:00,"1516-84","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-01-16,"Partly cloudy throughout the day.","partly-cloudy-night",2016-01-16 08:03:38,2016-01-16 16:32:26,0.23,0,0,,0,,40.11,1452952800,34.18,1452978000,40.11,1452952800,34.18,1452978000,31.13,0.86,1029.5,1.27,6.66,1452902400,303,0.41,1,1452942000,6.17,30.15,2016-01-16 09:00:00,40.11,2016-01-16 14:00:00,30.15,2016-01-16 09:00:00,40.11,2016-01-16 14:00:00,"1516-85","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-01-12,"Partly cloudy throughout the day.","partly-cloudy-night",2016-01-12 08:06:34,2016-01-12 16:26:33,0.08,2e-04,0.0022,2016-01-12 17:00:00,0.27,"rain",44.85,1452607200,34.23,1452672000,39.93,1452600000,33.25,1452657600,36.99,0.82,1000.49,7.92,21.46,1452621600,276,0.39,1,1452596400,6.22,39.58,2016-01-12 06:00:00,44.85,2016-01-12 14:00:00,35.22,2016-01-12 07:00:00,39.93,2016-01-12 12:00:00,"1516-86","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-12-26,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-12-26 08:09:56,2015-12-26 16:08:07,0.54,0,6e-04,2015-12-26 04:00:00,0,,57.06,1451127600,55.7,1451196000,57.06,1451127600,55.7,1451196000,52.83,0.87,1019.1,10.34,23.38,1451127600,213,0.74,1,1451131200,6.19,55.53,2015-12-26 16:00:00,57.42,2015-12-26 00:00:00,55.53,2015-12-26 16:00:00,57.42,2015-12-26 00:00:00,"1516-87","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-12-12,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-12-12 08:01:21,2015-12-12 16:03:26,0.03,2e-04,0.0038,2015-12-12 08:00:00,0.42,"rain",54.85,1449925200,52.89,1449986400,54.85,1449925200,52.89,1449986400,47.96,0.89,1019.54,6.62,24.95,1449928800,229,0.71,1,1449921600,6.12,44.01,2015-12-12 02:00:00,54.85,2015-12-12 13:00:00,44.01,2015-12-12 02:00:00,54.85,2015-12-12 13:00:00,"1516-88","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-11-28,"Light rain in the evening.","rain",2015-11-28 07:44:15,2015-11-28 16:09:13,0.59,0.0015,0.0133,2015-11-28 19:00:00,0.95,"rain",51.26,1448730000,50.5,1448769600,51.26,1448730000,50.5,1448769600,40.27,0.82,1013.14,6.49,23.23,1448730000,250,0.36,1,1448708400,6.2,37.76,2015-11-28 04:00:00,51.26,2015-11-28 17:00:00,35,2015-11-28 05:00:00,51.26,2015-11-28 17:00:00,"1516-89","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-11-07,"Light rain until afternoon.","rain",2015-11-07 07:10:06,2015-11-07 16:34:32,0.87,0.0093,0.0486,2015-11-07 11:00:00,0.98,"rain",60.5,1446904800,46.3,1446951600,60.78,1446904800,46.3,1446951600,56.26,0.96,1018.96,6.3,31.5,1446894000,214,0.57,1,1446890400,4.56,49.22,2015-11-07 22:00:00,60.5,2015-11-07 14:00:00,49.22,2015-11-07 22:00:00,60.78,2015-11-07 14:00:00,"1516-90","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-10-25,"Partly cloudy until afternoon.","partly-cloudy-day",2015-10-25 06:47:40,2015-10-25 16:57:31,0.43,0,0,,0,,54.77,1445778000,45.78,1445806800,54.77,1445778000,45.78,1445806800,41.16,0.85,1024.36,0.95,8.75,1445814000,130,0.15,2,1445770800,5.93,36.69,2015-10-25 06:00:00,54.77,2015-10-25 13:00:00,36.69,2015-10-25 06:00:00,54.77,2015-10-25 13:00:00,"1516-91","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-10-03,"Foggy in the morning.","fog",2015-10-03 07:11:37,2015-10-03 18:43:38,0.7,0,0,,0,,59.02,1443884400,40.87,1443938400,59.02,1443884400,40.87,1443938400,45.57,0.85,1015.97,0.74,7.2,1443884400,322,0.25,3,1443870000,4.29,42.6,2015-10-03 07:00:00,59.02,2015-10-03 16:00:00,42.6,2015-10-03 07:00:00,59.02,2015-10-03 16:00:00,"1516-92","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-09-19,"Mostly cloudy in the morning.","partly-cloudy-day",2015-09-19 06:49:54,2015-09-19 19:15:15,0.19,0,0,,0,,66.03,1442674800,46.06,1442721600,66.03,1442674800,46.06,1442721600,51.47,0.86,1024.62,0.16,7.26,1442660400,0,0.2,4,1442660400,5.2,47.53,2015-09-19 07:00:00,66.03,2015-09-19 16:00:00,47.53,2015-09-19 07:00:00,66.03,2015-09-19 16:00:00,"1516-93","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-08-29,"Light rain in the evening.","rain",2015-08-29 06:17:46,2015-08-29 20:01:59,0.49,0.0022,0.0205,2015-08-29 20:00:00,0.91,"rain",68.71,1440853200,58.29,1440910800,68.71,1440853200,58.29,1440910800,57.13,0.85,1019.57,1.41,7.33,1440849600,158,0.51,5,1440846000,6.09,57.56,2015-08-29 06:00:00,68.71,2015-08-29 14:00:00,57.56,2015-08-29 06:00:00,68.71,2015-08-29 14:00:00,"1516-94","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2015-08-08,"Mostly cloudy in the morning.","partly-cloudy-day",2015-08-08 05:45:26,2015-08-08 20:43:17,0.8,0,0,,0,,76.8,1439049600,50.43,1439096400,76.8,1439049600,50.43,1439096400,54.35,0.71,1022.88,0.45,7.75,1439046000,213,0.3,6,1439031600,6.06,52.83,2015-08-08 06:00:00,76.8,2015-08-08 17:00:00,52.83,2015-08-08 06:00:00,76.8,2015-08-08 17:00:00,"1516-95","Bournemouth","Bournemouth",50.73527778,-1.83833333,
2016-05-15,"Partly cloudy throughout the day.","partly-cloudy-day",2016-05-15 05:16:41,2016-05-15 20:50:00,0.3,0,0,,0,,62.95,1463320800,44.54,1463374800,62.95,1463320800,44.54,1463374800,43.14,0.71,1022.6,2.45,10.19,1463324400,273,0.42,6,1463310000,6.19,39.94,2016-05-15 05:00:00,62.95,2016-05-15 15:00:00,39.94,2016-05-15 05:00:00,62.95,2016-05-15 15:00:00,"1516-96","Southampton","Southampton",50.90583333,-1.39111111,
2016-05-01,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-05-01 05:39:22,2016-05-01 20:28:15,0.8,0,0,,0,,57.4,1462107600,50.1,1462136400,57.4,1462107600,50.1,1462136400,39.77,0.76,1027.88,3.56,13.92,1462111200,213,0.56,5,1462100400,5.7,33.78,2016-05-01 06:00:00,57.4,2016-05-01 14:00:00,33.78,2016-05-01 06:00:00,57.4,2016-05-01 14:00:00,"1516-97","Southampton","Southampton",50.90583333,-1.39111111,
2016-04-09,"Light rain in the morning.","rain",2016-04-09 06:23:40,2016-04-09 19:52:26,0.08,0.0032,0.0193,2016-04-09 04:00:00,0.9,"rain",50.59,1460199600,35.87,1460257200,50.59,1460199600,35.87,1460257200,39.78,0.79,1003.57,4.04,13.3,1460170800,221,0.57,4,1460196000,5.73,39.16,2016-04-09 23:00:00,50.59,2016-04-09 12:00:00,39.16,2016-04-09 23:00:00,50.59,2016-04-09 12:00:00,"1516-98","Southampton","Southampton",50.90583333,-1.39111111,
2016-03-20,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-03-20 06:08:14,2016-03-20 18:20:01,0.41,0,0,,0,,48.04,1458493200,40.24,1458540000,47.49,1458496800,40.24,1458540000,35.44,0.72,1025.1,3.84,10.15,1458471600,40,0.83,3,1458471600,6.22,41.78,2016-03-20 06:00:00,48.04,2016-03-20 17:00:00,38.89,2016-03-20 07:00:00,47.49,2016-03-20 18:00:00,"1516-99","Southampton","Southampton",50.90583333,-1.39111111,
2016-03-05,"Mostly cloudy until evening.","partly-cloudy-day",2016-03-05 06:41:37,2016-03-05 17:55:06,0.87,2e-04,0.0012,2016-03-05 16:00:00,0.22,"rain",44.91,1457190000,32.18,1457244000,41.44,1457190000,32.18,1457244000,32.28,0.82,1001.08,3.94,14.32,1457182800,343,0.54,2,1457175600,5.34,31.06,2016-03-05 06:00:00,44.91,2016-03-05 15:00:00,30.52,2016-03-05 09:00:00,41.44,2016-03-05 15:00:00,"1516-100","Southampton","Southampton",50.90583333,-1.39111111,
2016-02-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-02-27 06:56:31,2016-02-27 17:43:06,0.65,0,0,,0,,44.38,1456581600,36.48,1456628400,39.72,1456581600,32.44,1456632000,28.24,0.62,1009.85,5.68,15.93,1456585200,52,0.79,2,1456570800,6.22,38.09,2016-02-27 08:00:00,44.38,2016-02-27 14:00:00,34.74,2016-02-27 23:00:00,39.72,2016-02-27 14:00:00,"1516-101","Southampton","Southampton",50.90583333,-1.39111111,
2016-02-06,"Light rain starting in the evening.","rain",2016-02-06 07:36:03,2016-02-06 17:05:45,0.92,0.0109,0.0418,2016-02-06 22:00:00,0.91,"rain",52.9,1454763600,41.34,1454824800,52.9,1454763600,37.01,1454828400,46.29,0.86,996.98,11.59,31.03,1454767200,193,0.75,1,1454752800,5.01,43.41,2016-02-06 23:00:00,52.9,2016-02-06 13:00:00,40.65,2016-02-06 22:00:00,52.9,2016-02-06 13:00:00,"1516-102","Southampton","Southampton",50.90583333,-1.39111111,
